RecNum,EQID,EQName,Month,Day,Year,StationName,StaID,StaNetwork,StaSeqNum,StaLat,StaLong,M,Strike,Dip,Rake,EQmechanism,HypocenterLat,HypocenterLong,Zhyp,FiniteFaultModelFlag,Source_of_SourceParameters,Ztor,L,W,Repi,Rhyp,Rjb,Rrup,Rseis,Rx,Azimuth,Geology,Vs30,VsFlag,VsSource,VsReference,GroundMotionDataSource,PGA,T0.1S,T0.2S,T0.3S,T0.5S,T1.0S,T2.0S
67,2,Parkfield,9,28,2004,Parkfield - Vineyard Canyon 4W,36446,CE,549,35.905,-120.55,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,18.778,20.45,4.481,7.12,7.393,7.173,90,Tsh,386.195,1,Other Vs profile,Thompson et al. (2010),COSMOS,0.093879488,0.234309624,0.248845333,0.237890731,0.203661484,0.071007887,0.027389779
68,2,Parkfield,9,28,2004,Parkfield - Vineyard Canyon 2W,36447,CE,550,35.927,-120.509,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,17.414,19.199,0.092,2.795,3.915,2.784,90,"Qal, thin",438.745,1,Other Vs profile,Thompson et al. (2010),COSMOS,0.445039362,0.745374403,0.728180609,1.388452376,0.363439128,0.085571023,0.03987518
69,2,Parkfield,9,28,2004,Parkfield - Vineyard Canyon 1W,36448,CE,551,35.934,-120.497,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,17.259,19.068,0,1.494,3.343,1.458,90,Tsh,284.212,1,Other Vs profile,Thompson et al. (2010),COSMOS,0.148386016,0.262402363,0.488479273,0.302203574,0.201111909,0.237166608,0.055766119
70,2,Parkfield,9,28,2004,Parkfield - Fault Zone 8,36449,CE,552,35.878,-120.381,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,7.021,10.627,2.269,2.278,4.145,-2.269,-90,Tsh,308.832,1,Other Vs profile,Thompson et al. (2010),COSMOS,0.520783261,0.986508996,1.017069319,0.976114747,0.4385248,0.118490506,0.026596052
71,2,Parkfield,9,28,2004,Parkfield - Cholame 3E,36450,CE,553,35.77,-120.247,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,12.523,14.844,8.24,8.242,9.003,-3.42,-24.52,Tsh,397.327,1,Other Vs profile,Thompson et al. (2010),COSMOS,0.619793478,1.327075733,0.998433773,1.011162697,0.741526129,0.153049012,0.039267417
72,2,Parkfield,9,28,2004,Parkfield - Cholame 6W,36451,CE,554,35.684,-120.342,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,14.825,16.772,11.164,12.856,12.928,9.342,46.175,"Qal, thin",251.53,1,Other Vs profile,Thompson et al. (2010),COSMOS,0.29584532,0.448818449,0.886261812,0.570415638,0.548702105,0.118995798,0.024279415
73,2,Parkfield,9,28,2004,Parkfield - Cholame 1E,36452,CE,555,35.743,-120.277,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,11.867,14.236,7.95,7.973,8.485,0.598,4.301,"Qal, thin",232.865,1,Other Vs profile,Thompson et al. (2010),COSMOS,0.382835755,0.483497673,0.723718177,0.594722624,0.59405892,0.470675047,0.13082431
74,2,Parkfield,9,28,2004,Parkfield - Fault Zone 11,36453,CE,556,35.896,-120.398,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,9.248,12.242,2.442,2.454,4.295,-2.442,-90,Tsh,541.74,1,Other Vs profile,Thompson et al. (2010),COSMOS,0.650104071,1.813725448,1.326499152,1.215894732,0.309160153,0.143913168,0.028893771
75,2,Parkfield,9,28,2004,Parkfield - Fault Zone 6,36454,CE,557,35.859,-120.42,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,6.413,10.225,0,1.773,3.313,1.767,90,QT,266.644,1,Other Vs profile,Thompson et al. (2010),COSMOS,0.177926313,0.599307934,0.300865418,0.3433788,0.178899413,0.188074453,0.053314163
76,2,Parkfield,9,28,2004,Parkfield - Vineyard Canyon 1E,36455,CE,558,35.957,-120.484,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,18.63,20.301,1.113,1.15,3.557,-1.113,-90,"Qal, thin",381.272,1,Other Vs profile,Thompson et al. (2010),COSMOS,0.276703202,0.514392846,0.71511118,0.714845438,0.506332894,0.361167551,0.097129295
77,2,Parkfield,9,28,2004,Parkfield - Fault Zone 14,36456,CE,559,35.908,-120.458,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,12.811,15.116,0,0.774,3.131,0.734,90,"Qal, thin",246.082,1,Other Vs profile,Thompson et al. (2010),COSMOS,0.840135839,1.631992647,1.943553447,1.64924225,1.605733477,0.598979132,0.149979999
78,2,Parkfield,9,28,2004,Parkfield - Temblor,36510,CE,560,35.705,-120.169,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,22.204,23.571,18.015,18.015,18.381,-3.949,-12.662,serpentine,641.557,0,CGS geologic map,Shakal et al. (2005),COSMOS,0.088692856,0.180133284,0.328933124,0.207084524,0.154793411,0.077656487,0.031114787
79,2,Parkfield,9,28,2004,Parkfield - Turkey Flat 4,36518,CE,561,35.892,-120.352,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,8.774,11.931,5.261,5.27,6.589,-5.261,-90,Tss,1276.264,1,Other Vs profile,Real (1988),CESMD,0.10538586,0.293359847,0.195959179,0.221348142,0.145354738,0.052594296,0.024347074
80,2,Parkfield,9,28,2004,Parkfield - Turkey Flat 3,36519,CE,562,35.886,-120.35,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,8.173,11.458,4.956,4.962,6.296,-4.956,-90,Qoa,605.337,1,Other Vs profile,Real (1988),CESMD,0.24682839,0.8993998,0.415518953,0.28282857,0.137295302,0.050503465,0.025894594
81,2,Parkfield,9,28,2004,Parkfield - Turkey Flat 2,36520,CE,563,35.882,-120.35,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,7.746,11.149,4.662,4.668,6.037,-4.662,-90,Qoa,466.999,1,Other Vs profile,Thompson et al. (2010),CESMD,0.292117083,0.779288137,0.667080205,0.25790696,0.111962047,0.049114458,0.023098485
82,2,Parkfield,9,28,2004,Parkfield - Turkey Flat 1,36529,CE,564,35.878,-120.358,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,7.14,10.727,3.826,3.833,5.331,-3.826,-90,Tss,906.961,1,Other Vs profile,Thompson et al. (2010),COSMOS,0.217758504,0.314699857,0.354400903,0.385123357,0.401188235,0.075954526,0.024887145
83,2,Parkfield,9,28,2004,Parkfield - 1-Story School Building,36531,CE,565,35.898,-120.431,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,10.554,13.231,0.356,0.409,3.198,-0.356,-90,"Qal, thin",269.54,1,Other Vs profile,Thompson et al. (2010),COSMOS,0.259362274,0.370898908,0.823535063,0.394816413,0.536820268,0.662600936,0.167481342
84,2,Parkfield,9,28,2004,Shandon - 1-Story High School Bldg.,36535,CE,566,35.655,-120.377,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,17.76,19.409,14.512,16.504,16.514,13.849,56.174,Qoa,370.789,0,CGS geologic map,Shakal et al. (2005),COSMOS,0.17508002,0.368457596,0.353823402,0.219303443,0.143902745,0.048581169,0.019944924
85,2,Parkfield,9,28,2004,Templeton - Hospital Grounds,36712,CE,567,35.556,-120.72,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,42.515,43.22,41.704,43.721,43.721,44.395,90,QT,438.339,0,CGS geologic map,Jennings (1958),COSMOS,0.036006932,0.065442647,0.094192356,0.093386295,0.09776707,0.021990225,0.02030985
86,2,Parkfield,9,28,2004,Cambria - Hwy 1 Caltrans Bridge Grnds,37737,CE,568,35.593,-121.124,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,72.214,72.605,66.273,67.872,67.872,68.964,90,"Qal, thin",338.539,0,CGS geologic map,Jennings (1958),COSMOS,0.009535878,0.013863982,0.024681572,0.02324715,0.019999,0.00994007,0.002595323
87,2,Parkfield,9,28,2004,Coalinga - Priest Valley,46174,CE,570,36.191,-120.708,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,51.464,52.116,21.303,21.308,21.642,-3.254,-171.214,"Qal, thin",338.539,0,CGS geologic map,Jennings and Strand (1958),COSMOS,0.02486327,0.031804088,0.064727969,0.054099168,0.064835176,0.048634761,0.033930075
88,2,Parkfield,9,28,2004,Coalinga - Slack Canyon,46175,CE,571,36.034,-120.59,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,31.16,32.244,0.97,1.158,3.529,0.373,158.971,Kgr,684.935,0,NGA flatfile,PEER (2008),COSMOS,0.270605881,0.322893171,0.364153814,0.485240147,0.855636605,0.563022202,0.119287887
89,2,Parkfield,9,28,2004,Capitola - Fire Station,47125,CE,572,36.973,-121.953,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,191.242,191.389,161.181,161.467,161.467,21.466,172.362,"Qal, thin",288.6,1,NGA flatfile,PEER (2008),COSMOS,0.009100433,0.014925817,0.034336278,0.022420526,0.016393596,0.007728907,0.002657856
90,2,Parkfield,9,28,2004,Big Sur - Pfeiffer State Park,47136,CE,574,36.252,-121.782,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,135.842,136.056,109.443,110.4,110.4,64.017,144.769,KJf,712.822,0,CGS geologic map,Jennings and Strand (1958),COSMOS,0.008052697,0.014442991,0.020100746,0.022651269,0.012938315,0.010648944,0.002575461
91,2,Parkfield,9,28,2004,Salinas - City Yard,47179,CE,575,36.671,-121.642,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,148.365,148.556,118.47,118.894,118.894,23.483,168.616,"Qal, deep (incl LA)",271.441,0,NGA flatfile,PEER (2008),COSMOS,0.010861803,0.015484185,0.032335584,0.027912363,0.026444281,0.024199793,0.011199554
92,2,Parkfield,9,28,2004,Moss Landing - Hwy 1 & Dolan Rd,47216,CE,576,36.807,-121.778,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,167.373,167.542,137.378,137.727,137.727,22.334,170.672,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings and Strand (1958),COSMOS,0.010777701,0.015526751,0.023204741,0.028762997,0.026939562,0.020269435,0.015760711
93,2,Parkfield,9,28,2004,King City - 2-Story Hospital,47231,CE,577,36.206,-121.132,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,80.953,81.309,52.273,53.254,53.254,24.078,153.215,"Qal, thin",338.539,0,CGS geologic map,Jennings and Strand (1958),COSMOS,0.036415976,0.054772256,0.092628289,0.098108613,0.065169778,0.0249998,0.015017989
94,2,Parkfield,9,28,2004,King City - Canal & Reich,47232,CE,578,36.207,-121.131,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,80.936,81.292,52.236,53.213,53.213,23.937,153.361,"Qal, thin",338.539,0,CGS geologic map,Jennings and Strand (1958),COSMOS,0.051929271,0.133817039,0.132713978,0.11202589,0.068163187,0.035983329,0.011999583
95,2,Parkfield,9,28,2004,San Benito - Bear Valley CDF,47236,CE,579,36.572,-121.184,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,111.201,111.485,81.038,81.039,81.096,0.425,179.699,QT,438.339,0,CGS geologic map,Jennings and Strand (1958),CESMD,0.015267446,0.021404439,0.040427466,0.043105916,0.04552406,0.017023513,0.006409758
96,2,Parkfield,9,28,2004,Greenfield - Police Station,47460,CE,583,36.321,-121.243,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,96.345,96.644,66.999,67.735,67.735,22.973,160.213,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings and Strand (1958),COSMOS,0.027945035,0.07991996,0.065659729,0.062222504,0.061821598,0.035577521,0.008163345
97,2,Parkfield,9,28,2004,Hollister - South St & Pine Dr,47524,CE,584,36.848,-121.397,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,146.893,147.089,116.682,116.682,116.74,-5.912,-177.096,Qoa,370.789,0,NGA flatfile,PEER (2008),COSMOS,0.011823262,0.012767929,0.022473318,0.025127674,0.028170907,0.02847016,0.029682486
98,2,Parkfield,9,28,2004,Aptos - Seacliff Bluff Array,47750,CE,585,36.972,-121.909,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,188.263,188.415,158.169,158.426,158.426,18.647,173.242,QT,438.339,0,CGS geologic map,Jennings and Strand (1958),COSMOS,0.006906822,0.014034956,0.019710403,0.015381807,0.015126136,0.009751,0.004574221
99,2,Parkfield,9,28,2004,Salinas - County Hospital Grounds,47762,CE,586,36.697,-121.634,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,149.67,149.859,119.7,120.078,120.078,21.016,169.925,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings and Strand (1958),COSMOS,0.013632399,0.014172509,0.023399145,0.030005333,0.028720202,0.027679595,0.012023311
100,2,Parkfield,9,28,2004,Parkfield - Bear Valley Ranch,61022,BK,653,35.945,-120.542,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,20.939,22.45,0.996,3.687,4.509,3.688,90,Tsh,376.073,0,CGS geologic map,Shakal et al. (2005),COSMOS,0.15564527,0.402026119,0.517584776,0.306352738,0.213941581,0.064156138,0.047866899
101,2,Parkfield,9,28,2004,Parkfield - Donna Lee,DFU,NP,685,35.9392,-120.4245,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,14.52,16.593,3.825,3.833,5.346,-3.825,-90,"Qal, thin",656.756,1,Other Vs profile,Thompson et al. (2010),NSMP,0.331332822,0.805069519,0.783156647,0.366768027,0.252230417,0.114552145,0.036780201
102,2,Parkfield,9,28,2004,Parkfield - Eades,EFU,NP,691,35.8942,-120.4212,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,9.77,12.635,0.74,0.776,3.353,-0.74,-90,"Qal, thin",383.887,1,Other Vs profile,Thompson et al. (2010),NSMP,0.352513663,1.144759355,0.819294397,0.418765467,0.321881114,0.387639255,0.097603275
103,2,Parkfield,9,28,2004,Parkfield - Froelich,FFU,NP,698,35.9111,-120.4855,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,14.671,16.739,0,2.378,3.666,2.365,90,"Qal, thin",226.632,1,Other Vs profile,Thompson et al. (2010),NSMP,0.416870701,1.031840669,0.738019963,0.358552572,0.178310878,0.123771242,0.057875355
104,2,Parkfield,9,28,2004,Parkfield - Gold Hill,GFU,NP,706,35.8331,-120.3464,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,3.203,8.56,1.313,1.323,3.542,-1.313,-90,Tv,558.326,1,Other Vs profile,Thompson et al. (2010),NSMP,0.154237166,0.376965769,0.375593236,0.144876156,0.082002991,0.033524555,0.015792142
105,2,Parkfield,9,28,2004,Parkfield - Joaquin Canyon,JFU,NP,724,35.9397,-120.4319,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,14.795,16.848,3.362,3.373,4.996,-3.362,-90,"Qal, thin",378.994,1,Other Vs profile,Thompson et al. (2010),NSMP,0.555244567,1.488480425,1.338981603,0.953895262,0.536909323,0.199878681,0.061670756
106,2,Parkfield,9,28,2004,Parkfield - Jack Canyon,KFU,NP,732,35.7125,-120.2025,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,19.239,20.832,15.112,15.114,15.506,-2.223,-8.457,Tsh,576.213,1,Other Vs profile,Thompson et al. (2010),NSMP,0.157728365,0.366588792,0.418705244,0.210363362,0.169123344,0.072920878,0.020316565
107,2,Parkfield,9,28,2004,Parkfield - Middle Mountain,MFU,NP,741,35.9576,-120.4956,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,19.264,20.949,0.374,0.589,3.447,-0.374,-90,"Qal, thin",397.572,1,Other Vs profile,Thompson et al. (2010),NSMP,0.274879661,0.358717437,0.514126456,0.741637083,0.453455933,0.191062869,0.100685829
108,2,Parkfield,9,28,2004,Hog Canyon,PHOB,NC,767,35.8666,-120.4796,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,11.13,13.89,2.549,5.253,5.834,5.241,90,QT,438.339,0,CGS geologic map,Shakal et al. (2005),NSMP,0.264630532,0.525224033,0.550721402,0.475085983,0.777634968,0.247100882,0.072673467
109,2,Parkfield,9,28,2004,Parkfield - Red Hills,RFU,NP,775,35.6244,-120.2535,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,23.801,25.139,19.875,20.695,20.782,7.708,21.841,QT,239.454,1,Other Vs profile,Thompson et al. (2010),NSMP,0.046494844,0.101751847,0.134525257,0.074953352,0.034189554,0.024806472,0.004856115
110,2,Parkfield,9,28,2004,Parkfield - Stockdale Mtn,SFU,NP,787,35.973,-120.5786,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,25.473,26.773,1.405,4.115,4.904,4.097,90,Tsh,376.073,0,CGS geologic map,Shakal et al. (2005),NSMP,0.287520133,0.733393707,0.492718007,0.271289664,0.082786601,0.041093036,0.022163247
111,2,Parkfield,9,28,2004,Parkfield - USGS Parkfield Dense Seismograph Array 01,UPSAR01,NP,798,35.8212,-120.5072,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,12.06,14.522,7.757,10.344,10.44,10.448,90,QT,357.806,1,Other Vs profile,Thompson et al. (2010),NSMP,0.158463102,0.316454573,0.432677509,0.529028603,0.260100672,0.168227353,0.033138242
112,2,Parkfield,9,28,2004,Parkfield - USGS Parkfield Dense Seismograph Array 02,UPSAR02,NP,799,35.8221,-120.5064,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,11.994,14.468,7.636,10.225,10.326,10.328,90,QT,357.806,1,Other Vs profile,Thompson et al. (2010),NSMP,0.230284055,0.456504548,0.515807662,0.477798446,0.504480041,0.159567765,0.035426615
113,2,Parkfield,9,28,2004,Parkfield - USGS Parkfield Dense Seismograph Array 03,UPSAR03,NP,800,35.8214,-120.5052,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,11.881,14.379,7.607,10.197,10.3,10.298,90,QT,357.806,1,Other Vs profile,Thompson et al. (2010),NSMP,0.193453843,0.340210281,0.4811105,0.392989356,0.345611655,0.120913874,0.029058577
114,2,Parkfield,9,28,2004,Parkfield - USGS Parkfield Dense Seismograph Array 05,UPSAR05,NP,801,35.8238,-120.5033,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,11.729,14.26,7.301,9.899,10.014,9.993,90,QT,416.818,1,Other Vs profile,Thompson et al. (2010),NSMP,0.296612144,0.432109313,0.693745214,0.604053838,0.614712999,0.198853609,0.04065885
115,2,Parkfield,9,28,2004,Parkfield - USGS Parkfield Dense Seismograph Array 06,UPSAR06,NP,802,35.8239,-120.5031,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,11.712,14.248,7.281,9.879,9.996,9.972,90,QT,416.818,1,Other Vs profile,Thompson et al. (2010),NSMP,0.236087412,0.363761655,0.556310505,0.804903514,0.623662112,0.181976863,0.038364334
116,2,Parkfield,9,28,2004,Parkfield - USGS Parkfield Dense Seismograph Array 07,UPSAR07,NP,803,35.8238,-120.5028,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,11.684,14.226,7.268,9.867,9.984,9.959,90,QT,416.818,1,Other Vs profile,Thompson et al. (2010),NSMP,0.349699039,0.704911717,0.62633911,0.636832371,0.677134302,0.20442534,0.04015275
117,2,Parkfield,9,28,2004,Parkfield - USGS Parkfield Dense Seismograph Array 08,UPSAR08,NP,804,35.8248,-120.5011,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,11.54,14.118,7.079,9.684,9.811,9.771,90,QT,438.339,0,CGS geologic map,Shakal et al. (2005),NSMP,0.218123169,0.31886571,0.453035084,0.462997225,0.427884237,0.175417687,0.03241731
118,2,Parkfield,9,28,2004,Parkfield - USGS Parkfield Dense Seismograph Array 09,UPSAR09,NP,805,35.826,-120.5007,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,11.518,14.096,6.964,9.569,9.7,9.655,90,QT,438.339,0,CGS geologic map,Shakal et al. (2005),NSMP,0.238799638,0.334913885,0.475913897,0.439173061,0.721011415,0.279194053,0.042167788
119,2,Parkfield,9,28,2004,Parkfield - USGS Parkfield Dense Seismograph Array 10,UPSAR10,NP,806,35.8276,-120.5002,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,11.493,14.071,6.812,9.418,9.554,9.504,90,QT,341.704,1,Other Vs profile,Thompson et al. (2010),NSMP,0.293145203,0.413939322,0.53670408,0.46973009,0.515214002,0.255824656,0.041766025
120,2,Parkfield,9,28,2004,Parkfield - USGS Parkfield Dense Seismograph Array 11,UPSAR11,NP,807,35.8258,-120.502,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,11.632,14.183,7.066,9.668,9.793,9.758,90,QT,438.339,0,CGS geologic map,Shakal et al. (2005),NSMP,0.407507317,0.626747424,0.814259092,0.870525014,0.910121631,0.23419805,0.040157787
121,2,Parkfield,9,28,2004,Parkfield - USGS Parkfield Dense Seismograph Array 12,UPSAR12,NP,808,35.8269,-120.5039,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,11.816,14.325,7.114,9.712,9.833,9.805,90,QT,438.339,0,CGS geologic map,Shakal et al. (2005),NSMP,0.235164184,0.396617807,0.54636839,0.643234978,0.436941059,0.172843598,0.039224634
122,2,Parkfield,9,28,2004,Parkfield - USGS Parkfield Dense Seismograph Array 13,UPSAR13,NP,809,35.8274,-120.5045,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,11.876,14.382,7.118,9.718,9.84,9.809,90,QT,438.339,0,CGS geologic map,Shakal et al. (2005),NSMP,0.260465403,0.378338031,0.633973967,0.543528372,0.399116784,0.226158101,0.044310922
123,2,Parkfield,9,28,2004,Parkfield - Vineyard Canyon,VFU,NP,811,35.9225,-120.5342,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,18.756,20.51,2.126,4.835,5.489,4.817,90,Tsh,308.869,1,Other Vs profile,Thompson et al. (2010),NSMP,0.221274147,0.474245007,0.521941943,0.541744848,0.534377015,0.234222092,0.067362444
124,2,Parkfield,9,28,2004,Parkfield - Work Ranch,WFU,NP,813,35.8145,-120.5111,6,137,80,180,Strike-slip,35.815,-120.374,7.9,1,Dreger (2004),0.122,34,15.5,12.394,14.761,8.514,11.076,11.143,11.205,90,QT,446.504,1,Other Vs profile,Thompson et al. (2010),NSMP,0.252231558,0.728541688,0.439939017,0.187548556,0.127406728,0.045868147,0.016732129
125,3,Anza,6,12,2005,Loma Linda - University Medical Center,129,NP,3,34.05,-117.264,5.2,36,77,32,Reverse-oblique,35.533,-116.578,13.5,0,SCSN (2005),,,,86,87.053,,,,,,"Qal, deep (incl LA)",271.441,0,NGA flatfile,PEER (2008),CESMD,0.017724102,0.022201351,0.043860689,0.041008536,0.034310348,0.008598663,0.001462532
126,3,Anza,6,12,2005,"El Centro - Array 10, Regional Hospital",412,NP,7,32.781,-115.569,5.2,36,77,32,Reverse-oblique,35.533,-116.578,13.5,0,SCSN (2005),,,,125.4,126.125,,,,,,"Qal, deep (Imperial Valley)",202.85,1,NGA flatfile,PEER (2008),CESMD,0.020142962,0.02765556,0.051412839,0.051615889,0.036991621,0.008922219,0.003702459
127,3,Anza,6,12,2005,El Centro - 1-story Hospital,1699,CE,32,32.781,-115.568,5.2,36,77,32,Reverse-oblique,35.533,-116.578,13.5,0,SCSN (2005),,,,125.4,126.125,,,,,,"Qal, deep (Imperial Valley)",202.85,1,NGA flatfile,PEER (2008),CESMD,0.019634864,0.024178503,0.042338635,0.054370029,0.034430219,0.008987241,0.003179135
128,3,Anza,6,12,2005,Santee - Mission Gorge & Cottonwood,2143,CE,93,32.84,-116.974,5.2,36,77,32,Reverse-oblique,35.533,-116.578,13.5,0,SCSN (2005),,,,85.4,86.46,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Strand (1962),CESMD,0.026144053,0.053026786,0.104176773,0.026037857,0.005784116,0.002209434,0.000638004
